record_kind,path,route_pattern,registration_kind,page_component,source_file,line,page_file,layout,role_or_surface,module_catalog_label,module_catalog_file,navigation,api_client_calls,backend_support,notes
route,/platform/feature-bundle-rollout-risks,/platform/feature-bundle-rollout-risks,route_map,PlatformFeatureBundleRolloutRisksPage,frontend/src/App.jsx,304,frontend/src/pages/platform/FeatureBundleRolloutRisksPage.jsx,PlatformLayout;ProtectedRoute,platform,Feature Bundle Rollout Risks,frontend/src/lib/moduleCatalog.js,platform:SaaS & Agencies:visible,/api/auth/me;/api/platform/feature-bundle-rollout-plans;/api/platform/feature-bundle-rollout-risks${query},matched_static_backend_shape,
route,/platform/feature-bundle-rollout-rollback-plans,/platform/feature-bundle-rollout-rollback-plans,route_map,PlatformFeatureBundleRolloutRollbackPlansPage,frontend/src/App.jsx,305,frontend/src/pages/platform/FeatureBundleRolloutRollbackPlansPage.jsx,PlatformLayout;ProtectedRoute,platform,Feature Bundle Rollout Rollback Plans,frontend/src/lib/moduleCatalog.js,platform:SaaS & Agencies:visible,/api/auth/me;/api/platform/feature-bundle-rollout-plans;/api/platform/feature-bundle-rollout-rollback-plans${query},matched_static_backend_shape,
route,/platform/feature-bundle-rollout-schedule,/platform/feature-bundle-rollout-schedule,route_map,PlatformFeatureBundleRolloutSchedulePage,frontend/src/App.jsx,306,frontend/src/pages/platform/FeatureBundleRolloutSchedulePage.jsx,PlatformLayout;ProtectedRoute,platform,Feature Bundle Rollout Schedule,frontend/src/lib/moduleCatalog.js,platform:SaaS & Agencies:visible,/api/auth/me;/api/platform/feature-bundle-rollout-plans;/api/platform/feature-bundle-rollout-schedule;/api/platform/feature-bundle-rollout-schedule/${schedule.schedule_id},matched_static_backend_shape,
route,/platform/feature-bundle-rollout-summary-packs,/platform/feature-bundle-rollout-summary-packs,route_map,PlatformFeatureBundleRolloutSummaryPacksPage,frontend/src/App.jsx,307,frontend/src/pages/platform/FeatureBundleRolloutSummaryPacksPage.jsx,PlatformLayout;ProtectedRoute,platform,Feature Bundle Rollout Summary Packs,frontend/src/lib/moduleCatalog.js,platform:SaaS & Agencies:visible,/api/auth/me;/api/platform/feature-bundle-rollout-plans;/api/platform/feature-bundle-rollout-summary-packs${query};/api/platform/feature-flag-bundles,matched_static_backend_shape,
route,/platform/feature-bundle-rollout-timeline,/platform/feature-bundle-rollout-timeline,route_map,PlatformFeatureBundleRolloutTimelinePage,frontend/src/App.jsx,308,frontend/src/pages/platform/FeatureBundleRolloutTimelinePage.jsx,PlatformLayout;ProtectedRoute,platform,Feature Bundle Rollout Timeline,frontend/src/lib/moduleCatalog.js,platform:SaaS & Agencies:visible,/api/auth/me;/api/platform/feature-bundle-rollout-plans;/api/platform/feature-bundle-rollout-timeline${query},matched_static_backend_shape,
route,/platform/feature-flag-audit,/platform/feature-flag-audit,route_map,PlatformFeatureFlagAuditPage,frontend/src/App.jsx,294,frontend/src/pages/platform/FeatureFlagAuditPage.jsx,PlatformLayout;ProtectedRoute,platform,Feature Flag Audit,frontend/src/lib/moduleCatalog.js,platform:SaaS & Agencies:visible,/api/agencies;/api/auth/me;/api/platform/feature-flags,matched_static_backend_shape,
route,/platform/feature-flag-bundles,/platform/feature-flag-bundles,route_map,PlatformFeatureFlagBundlesPage,frontend/src/App.jsx,295,frontend/src/pages/platform/FeatureFlagBundlesPage.jsx,PlatformLayout;ProtectedRoute,platform,Feature Flag Bundles,frontend/src/lib/moduleCatalog.js,platform:SaaS & Agencies:visible,/api/auth/me;/api/platform/feature-flag-bundles,matched_static_backend_shape,
route,/platform/feature-flags,/platform/feature-flags,route_map,PlatformFeatureFlagsPage,frontend/src/App.jsx,293,frontend/src/pages/platform/FeatureFlagsPage.jsx,PlatformLayout;ProtectedRoute,platform,Feature Flags,frontend/src/lib/moduleCatalog.js,platform:SaaS & Agencies:visible,/api/agencies;/api/auth/me;/api/platform/feature-flags,matched_static_backend_shape,
route,/platform/flight-workspaces,/platform/flight-workspaces,route_map,PlatformFlightWorkspacesPage,frontend/src/App.jsx,312,frontend/src/pages/platform/FlightWorkspacesPage.jsx,PlatformLayout;ProtectedRoute,platform,Flight Workspaces,frontend/src/lib/moduleCatalog.js,platform:SaaS & Agencies:visible,/api/agencies;/api/auth/me;/api/platform/flight-workspaces${query},matched_static_backend_shape,
route,/platform/gds-parser,/platform/gds-parser,route_map,PlatformGdsParserPage,frontend/src/App.jsx,384,frontend/src/pages/platform/PlatformGdsParserPage.jsx,PlatformLayout;ProtectedRoute,platform,GDS Parser,frontend/src/lib/moduleCatalog.js,platform:Agency Website/CMS Governance:visible,/api/platform/gds-parser/evaluations;/api/platform/gds-parser/profiles;/api/platform/gds-parser/profiles/${nextProfileId}/versions;/api/platform/gds-parser/profiles/${selectedProfileId}/versions;/api/platform/gds-parser/profiles/${selectedProfileId}/versions/${versionId}/activate;/api/platform/gds-parser/profiles/seed-defaults;/api/platform/gds-parser/training-samples;/api/platform/gds-parser/training-samples/${sampleId}/review;/api/platform/summary,matched_static_backend_shape,
route,/platform/intelligent-offer-builder,/platform/intelligent-offer-builder,route_map,PlatformIntelligentOfferBuilderPage,frontend/src/App.jsx,391,frontend/src/pages/platform/IntelligentOfferBuilderPage.jsx,PlatformLayout;ProtectedRoute,platform,Intelligent Offer Builder,frontend/src/lib/moduleCatalog.js,platform:Offer & Document Governance:visible,/api/agencies;/api/auth/me;/api/platform/intelligent-offer-builder${query},matched_static_backend_shape,
route,/platform/interline-codeshare-intelligence,/platform/interline-codeshare-intelligence,route_map,PlatformInterlineCodeshareIntelligencePage,frontend/src/App.jsx,346,frontend/src/pages/platform/InterlineCodeshareIntelligencePage.jsx,PlatformLayout;ProtectedRoute,platform,Interline & Codeshare Intelligence,frontend/src/lib/moduleCatalog.js,platform:Airline Intelligence Governance:visible,/api/platform/interline-codeshare-intelligence${query};/api/platform/summary,matched_static_backend_shape,
route,/platform/journey-authoring,/platform/journey-authoring,route_map,PlatformJourneyAuthoringDiagnosticsPage,frontend/src/App.jsx,315,frontend/src/pages/platform/JourneyAuthoringDiagnosticsPage.jsx,PlatformLayout;ProtectedRoute,platform,Journey Authoring,frontend/src/lib/moduleCatalog.js,platform:SaaS & Agencies:visible,/api/auth/me;/api/platform/journey-authoring,matched_static_backend_shape,
route,/platform/journey-comparison-presentations,/platform/journey-comparison-presentations,route_map,PlatformJourneyComparisonPresentationDiagnosticsPage,frontend/src/App.jsx,317,frontend/src/pages/platform/JourneyComparisonPresentationDiagnosticsPage.jsx,PlatformLayout;ProtectedRoute,platform,Journey Comparison Presentations,frontend/src/lib/moduleCatalog.js,platform:SaaS & Agencies:visible,/api/auth/me;/api/platform/journey-comparison-presentations,matched_static_backend_shape,
route,/platform/journey-engine,/platform/journey-engine,route_map,PlatformJourneyEnginePage,frontend/src/App.jsx,314,frontend/src/pages/platform/JourneyEnginePage.jsx,PlatformLayout;ProtectedRoute,platform,Journey Engine,frontend/src/lib/moduleCatalog.js,platform:SaaS & Agencies:visible,/api/agencies;/api/auth/me;/api/platform/journey-engine${query},matched_static_backend_shape,
route,/platform/journey-option-compositions,/platform/journey-option-compositions,route_map,PlatformJourneyOptionCompositionDiagnosticsPage,frontend/src/App.jsx,316,frontend/src/pages/platform/JourneyOptionCompositionDiagnosticsPage.jsx,PlatformLayout;ProtectedRoute,platform,Journey Option Compositions,frontend/src/lib/moduleCatalog.js,platform:SaaS & Agencies:visible,/api/auth/me;/api/platform/journey-option-compositions,matched_static_backend_shape,
route,/platform/knowledge-import-templates,/platform/knowledge-import-templates,route_map,PlatformKnowledgeImportTemplatesPage,frontend/src/App.jsx,366,frontend/src/pages/platform/KnowledgeImportTemplatesPage.jsx,PlatformLayout;ProtectedRoute,platform,Knowledge Import Templates,frontend/src/lib/moduleCatalog.js,platform:Airline Intelligence Governance:visible,/api/agencies;/api/auth/me;/api/platform/knowledge-import-templates${query},matched_static_backend_shape,
route,/platform/knowledge-population-toolkit,/platform/knowledge-population-toolkit,route_map,PlatformKnowledgePopulationToolkitPage,frontend/src/App.jsx,373,frontend/src/pages/platform/KnowledgePopulationToolkitPage.jsx,PlatformLayout;ProtectedRoute,platform,Knowledge Population Toolkit,frontend/src/lib/moduleCatalog.js,platform:Airline Intelligence Governance:visible,/api/agencies;/api/auth/me;/api/platform/knowledge-population-toolkit${query},matched_static_backend_shape,
route,/platform/knowledge-publishing,/platform/knowledge-publishing,route_map,PlatformAirlineKnowledgePublishingPage,frontend/src/App.jsx,371,frontend/src/pages/platform/AirlineKnowledgePublishingPage.jsx,PlatformLayout;ProtectedRoute,platform,Knowledge Publishing,frontend/src/lib/moduleCatalog.js,platform:Airline Intelligence Governance:visible,/api/agencies;/api/auth/me;/api/platform/airline-knowledge-publishing${query},matched_static_backend_shape,
route,/platform/knowledge-quality-assurance,/platform/knowledge-quality-assurance,route_map,PlatformKnowledgeQualityAssurancePage,frontend/src/App.jsx,370,frontend/src/pages/platform/KnowledgeQualityAssurancePage.jsx,PlatformLayout;ProtectedRoute,platform,Knowledge QA,frontend/src/lib/moduleCatalog.js,platform:Airline Intelligence Governance:visible,/api/agencies;/api/auth/me;/api/platform/knowledge-quality-assurance${query},matched_static_backend_shape,
route,/platform/knowledge-versions,/platform/knowledge-versions,route_map,PlatformAirlineKnowledgeVersionsPage,frontend/src/App.jsx,343,frontend/src/pages/platform/AirlineKnowledgeVersionsPage.jsx,PlatformLayout;ProtectedRoute,platform,Knowledge Versions,frontend/src/lib/moduleCatalog.js,platform:Airline Intelligence Governance:visible,/api/platform/knowledge-versions${query};/api/platform/knowledge-versions/change-sets/${changeSetId};/api/platform/knowledge-versions/change-sets/${selectedId}/review;/api/platform/summary,matched_static_backend_shape,
route,/platform/offer-decision-explanations,/platform/offer-decision-explanations,route_map,PlatformOfferDecisionExplanationsPage,frontend/src/App.jsx,393,frontend/src/pages/platform/OfferDecisionExplanationsPage.jsx,PlatformLayout;ProtectedRoute,platform,Decision Explanations,frontend/src/lib/moduleCatalog.js,platform:Offer & Document Governance:visible,/api/auth/me;/api/platform/offer-decision-explanations,matched_static_backend_shape,
route,/platform/offer-decision-export-audit-reviews,/platform/offer-decision-export-audit-reviews,route_map,PlatformOfferDecisionExportAuditReviewsPage,frontend/src/App.jsx,399,frontend/src/pages/platform/OfferDecisionExportAuditReviewsPage.jsx,PlatformLayout;ProtectedRoute,platform,Export Audits,frontend/src/lib/moduleCatalog.js,platform:Offer & Document Governance:visible,/api/auth/me;/api/platform/offer-decision-export-audit-reviews,matched_static_backend_shape,
route,/platform/offer-decision-export-compliance,/platform/offer-decision-export-compliance,route_map,PlatformOfferDecisionExportCompliancePage,frontend/src/App.jsx,401,frontend/src/pages/platform/OfferDecisionExportCompliancePage.jsx,PlatformLayout;ProtectedRoute,platform,Export Compliance,frontend/src/lib/moduleCatalog.js,platform:Offer & Document Governance:visible,/api/auth/me;/api/platform/offer-decision-export-compliance,matched_static_backend_shape,
route,/platform/offer-decision-export-deliveries,/platform/offer-decision-export-deliveries,route_map,PlatformOfferDecisionExportDeliveriesPage,frontend/src/App.jsx,397,frontend/src/pages/platform/OfferDecisionExportDeliveriesPage.jsx,PlatformLayout;ProtectedRoute,platform,Export Handoffs,frontend/src/lib/moduleCatalog.js,platform:Offer & Document Governance:visible,/api/auth/me;/api/platform/offer-decision-export-deliveries,matched_static_backend_shape,
route,/platform/offer-decision-export-delivery-outcomes,/platform/offer-decision-export-delivery-outcomes,route_map,PlatformOfferDecisionExportDeliveryOutcomesPage,frontend/src/App.jsx,398,frontend/src/pages/platform/OfferDecisionExportDeliveryOutcomesPage.jsx,PlatformLayout;ProtectedRoute,platform,Export Outcomes,frontend/src/lib/moduleCatalog.js,platform:Offer & Document Governance:visible,/api/auth/me;/api/platform/offer-decision-export-delivery-outcomes,matched_static_backend_shape,
route,/platform/offer-decision-export-governance,/platform/offer-decision-export-governance,route_map,PlatformOfferDecisionExportGovernancePage,frontend/src/App.jsx,400,frontend/src/pages/platform/OfferDecisionExportGovernancePage.jsx,PlatformLayout;ProtectedRoute,platform,Export Governance,frontend/src/lib/moduleCatalog.js,platform:Offer & Document Governance:visible,/api/auth/me;/api/platform/offer-decision-export-governance,matched_static_backend_shape,
route,/platform/offer-decision-export-previews,/platform/offer-decision-export-previews,route_map,PlatformOfferDecisionExportPreviewsPage,frontend/src/App.jsx,395,frontend/src/pages/platform/OfferDecisionExportPreviewsPage.jsx,PlatformLayout;ProtectedRoute,platform,Export Previews,frontend/src/lib/moduleCatalog.js,platform:Offer & Document Governance:visible,/api/auth/me;/api/platform/offer-decision-export-previews,matched_static_backend_shape,
route,/platform/offer-decision-export-releases,/platform/offer-decision-export-releases,route_map,PlatformOfferDecisionExportReleasesPage,frontend/src/App.jsx,396,frontend/src/pages/platform/OfferDecisionExportReleasesPage.jsx,PlatformLayout;ProtectedRoute,platform,Export Releases,frontend/src/lib/moduleCatalog.js,platform:Offer & Document Governance:visible,/api/auth/me;/api/platform/offer-decision-export-releases,matched_static_backend_shape,
route,/platform/offer-decision-exports,/platform/offer-decision-exports,route_map,PlatformOfferDecisionExportsPage,frontend/src/App.jsx,394,frontend/src/pages/platform/OfferDecisionExportsPage.jsx,PlatformLayout;ProtectedRoute,platform,Decision Exports,frontend/src/lib/moduleCatalog.js,platform:Offer & Document Governance:visible,/api/auth/me;/api/platform/offer-decision-exports,matched_static_backend_shape,
route,/platform/offer-decision-packs,/platform/offer-decision-packs,route_map,PlatformOfferDecisionPacksPage,frontend/src/App.jsx,392,frontend/src/pages/platform/OfferDecisionPacksPage.jsx,PlatformLayout;ProtectedRoute,platform,Decision Packs,frontend/src/lib/moduleCatalog.js,platform:Offer & Document Governance:visible,/api/auth/me;/api/platform/offer-decision-packs,matched_static_backend_shape,
route,/platform/offer-delivery-diagnostics,/platform/offer-delivery-diagnostics,route_map,PlatformOfferDeliveryDiagnosticsPage,frontend/src/App.jsx,318,frontend/src/pages/platform/OfferDeliveryDiagnosticsPage.jsx,PlatformLayout;ProtectedRoute,platform,Offer Delivery Diagnostics,frontend/src/lib/moduleCatalog.js,platform:SaaS & Agencies:visible,/api/auth/me;/api/platform/offer-delivery-diagnostics,matched_static_backend_shape,
route,/platform/offer-policy-advisor,/platform/offer-policy-advisor,route_map,PlatformOfferPolicyAdvisorPage,frontend/src/App.jsx,390,frontend/src/pages/platform/OfferPolicyAdvisorPage.jsx,PlatformLayout;ProtectedRoute,platform,Offer Advisor,frontend/src/lib/moduleCatalog.js,platform:Offer & Document Governance:visible,/api/auth/me;/api/platform/offer-policy-advisor,matched_static_backend_shape,
